"","unique(lncrna_genes$gene_id)"
"3068","ENSG00000242741"
"3069","ENSG00000239454"
"3070","ENSG00000287398"
"3071","ENSG00000272690"
"3072","ENSG00000242516"
"3073","ENSG00000287567"
"3074","ENSG00000244461"
"3075","ENSG00000240573"
"3076","ENSG00000240241"
"3077","ENSG00000288105"
"3078","ENSG00000286329"
"3079","ENSG00000242828"
"3080","ENSG00000242781"
"3081","ENSG00000243694"
"3082","ENSG00000242145"
"3083","ENSG00000241593"
"3084","ENSG00000287053"
"3085","ENSG00000242190"
"3086","ENSG00000242009"
"3087","ENSG00000239440"
"3088","ENSG00000288004"
"3089","ENSG00000286567"
"3090","ENSG00000287158"
"3091","ENSG00000242641"
"3092","ENSG00000242339"
"3093","ENSG00000287273"
"3094","ENSG00000241648"
"3095","ENSG00000239519"
"3096","ENSG00000239767"
"3097","ENSG00000241328"
"3098","ENSG00000281392"
"3099","ENSG00000239572"
"3100","ENSG00000285780"
"3101","ENSG00000239589"
"3102","ENSG00000286516"
"3103","ENSG00000286447"
"3104","ENSG00000261292"
"3105","ENSG00000282527"
"3106","ENSG00000279658"
"3107","ENSG00000285614"
"3108","ENSG00000249225"
"3109","ENSG00000251088"
"3110","ENSG00000248839"
"3111","ENSG00000286602"
"3112","ENSG00000239445"
"3113","ENSG00000239462"
"3114","ENSG00000240476"
"3115","ENSG00000243296"
"3116","ENSG00000243089"
"3117","ENSG00000244464"
"3118","ENSG00000273374"
"3119","ENSG00000287378"
"3120","ENSG00000256628"
"3121","ENSG00000286699"
"3122","ENSG00000249474"
"3123","ENSG00000287682"
"3124","ENSG00000214407"
"3125","ENSG00000241280"
"3126","ENSG00000241754"
"3127","ENSG00000287421"
"3128","ENSG00000286854"
"3129","ENSG00000242759"
"3130","ENSG00000286956"
"3131","ENSG00000243701"
"3132","ENSG00000239828"
"3133","ENSG00000272597"
"3134","ENSG00000273125"
"3135","ENSG00000240423"
"3136","ENSG00000241469"
"3137","ENSG00000279277"
"3138","ENSG00000271856"
"3139","ENSG00000239314"
"3140","ENSG00000261364"
"3141","ENSG00000214381"
"3142","ENSG00000228980"
"3143","ENSG00000242029"
"3144","ENSG00000240895"
"3145","ENSG00000242242"
"3146","ENSG00000239311"
"3147","ENSG00000240766"
"3148","ENSG00000286492"
"3149","ENSG00000261488"
"3150","ENSG00000239482"
"3151","ENSG00000243081"
"3152","ENSG00000279349"
"3153","ENSG00000240893"
"3154","ENSG00000242770"
"3155","ENSG00000272844"
"3156","ENSG00000240057"
"3157","ENSG00000241219"
"3158","ENSG00000243795"
"3159","ENSG00000288079"
"3160","ENSG00000243849"
"3161","ENSG00000239453"
"3162","ENSG00000242659"
"3163","ENSG00000273394"
"3164","ENSG00000287805"
"3165","ENSG00000285836"
"3166","ENSG00000241490"
"3167","ENSG00000259976"
"3168","ENSG00000241560"
"3169","ENSG00000242290"
"3170","ENSG00000241295"
"3171","ENSG00000239946"
"3172","ENSG00000242767"
"3173","ENSG00000242880"
"3174","ENSG00000287795"
"3175","ENSG00000288074"
"3176","ENSG00000241596"
"3177","ENSG00000240922"
"3178","ENSG00000241397"
"3179","ENSG00000243197"
"3180","ENSG00000242385"
"3181","ENSG00000239268"
"3182","ENSG00000241213"
"3183","ENSG00000242816"
"3184","ENSG00000243276"
"3185","ENSG00000286660"
"3186","ENSG00000239877"
"3187","ENSG00000240254"
"3188","ENSG00000241155"
"3189","ENSG00000272662"
"3190","ENSG00000272967"
"3191","ENSG00000286584"
"3192","ENSG00000239994"
"3193","ENSG00000242622"
"3194","ENSG00000282950"
"3195","ENSG00000286735"
"3196","ENSG00000286827"
"3197","ENSG00000243593"
"3198","ENSG00000287366"
"3199","ENSG00000287022"
"3200","ENSG00000272758"
"3201","ENSG00000287207"
"3202","ENSG00000273033"
"3203","ENSG00000273454"
"3204","ENSG00000272678"
"3205","ENSG00000239523"
"3206","ENSG00000250174"
"3207","ENSG00000273123"
"3208","ENSG00000260391"
"3209","ENSG00000244286"
"3210","ENSG00000280042"
"3211","ENSG00000288022"
"3212","ENSG00000284624"
"3213","ENSG00000272840"
"3214","ENSG00000287617"
"3215","ENSG00000241288"
"3216","ENSG00000248787"
"3217","ENSG00000248607"
"3218","ENSG00000250012"
"3219","ENSG00000250218"
"3220","ENSG00000246022"
"3221","ENSG00000287232"
"3222","ENSG00000250934"
"3223","ENSG00000251448"
"3224","ENSG00000287440"
"3225","ENSG00000249833"
"3226","ENSG00000279328"
"3227","ENSG00000280053"
"3228","ENSG00000287784"
"3229","ENSG00000286919"
"3230","ENSG00000244215"
"3231","ENSG00000239921"
"3232","ENSG00000240562"
"3233","ENSG00000282975"
"3234","ENSG00000282860"
"3235","ENSG00000285600"
"3236","ENSG00000287143"
"3237","ENSG00000239608"
"3238","ENSG00000285619"
"3239","ENSG00000242049"
"3240","ENSG00000244300"
"3241","ENSG00000286806"
"3242","ENSG00000198685"
"3243","ENSG00000261159"
"3244","ENSG00000231305"
"3245","ENSG00000287110"
"3246","ENSG00000279507"
"3247","ENSG00000273174"
"3248","ENSG00000273437"
"3249","ENSG00000286729"
"3250","ENSG00000206417"
"3251","ENSG00000203644"
"3252","ENSG00000271270"
"3253","ENSG00000250643"
"3254","ENSG00000248243"
"3255","ENSG00000249846"
"3256","ENSG00000288111"
"3257","ENSG00000285631"
"3258","ENSG00000284095"
"3259","ENSG00000250592"
"3260","ENSG00000250129"
"3261","ENSG00000250608"
"3262","ENSG00000261167"
"3263","ENSG00000248468"
"3264","ENSG00000248724"
"3265","ENSG00000249725"
"3266","ENSG00000251011"
"3267","ENSG00000249993"
"3268","ENSG00000272832"
"3269","ENSG00000285908"
"3270","ENSG00000243832"
"3271","ENSG00000240006"
"3272","ENSG00000260633"
"3273","ENSG00000286982"
"3274","ENSG00000240086"
"3275","ENSG00000273455"
"3276","ENSG00000261758"
"3277","ENSG00000286915"
"3278","ENSG00000239213"
"3279","ENSG00000273486"
"3280","ENSG00000249407"
"3281","ENSG00000239513"
"3282","ENSG00000261146"
"3283","ENSG00000272609"
"3284","ENSG00000280399"
"3285","ENSG00000244578"
"3286","ENSG00000232416"
"3287","ENSG00000281473"
"3288","ENSG00000286988"
"3289","ENSG00000272656"
"3290","ENSG00000248932"
"3291","ENSG00000248790"
"3292","ENSG00000261763"
"3293","ENSG00000250543"
"3294","ENSG00000251471"
"3295","ENSG00000249290"
"3296","ENSG00000251058"
"3297","ENSG00000250433"
"3298","ENSG00000261826"
"3299","ENSG00000248773"
"3300","ENSG00000251270"
"3301","ENSG00000287155"
"3302","ENSG00000249417"
"3303","ENSG00000250170"
"3304","ENSG00000286822"
"3305","ENSG00000244124"
"3306","ENSG00000279147"
"3307","ENSG00000244327"
"3308","ENSG00000239641"
"3309","ENSG00000287045"
"3310","ENSG00000243818"
"3311","ENSG00000241570"
"3312","ENSG00000268129"
"3313","ENSG00000243733"
"3314","ENSG00000241679"
"3315","ENSG00000240888"
"3316","ENSG00000240012"
"3317","ENSG00000244493"
"3318","ENSG00000280397"
"3319","ENSG00000244358"
"3320","ENSG00000240095"
"3321","ENSG00000261051"
"3322","ENSG00000243415"
"3323","ENSG00000240032"
"3324","ENSG00000279320"
"3325","ENSG00000241457"
"3326","ENSG00000243620"
"3327","ENSG00000242671"
"3328","ENSG00000241202"
"3329","ENSG00000239661"
"3330","ENSG00000239922"
"3331","ENSG00000285798"
"3332","ENSG00000241131"
"3333","ENSG00000285660"
"3334","ENSG00000241792"
"3335","ENSG00000244650"
"3336","ENSG00000243347"
"3337","ENSG00000242440"
"3338","ENSG00000285557"
"3339","ENSG00000240521"
"3340","ENSG00000287198"
"3341","ENSG00000239718"
"3342","ENSG00000286714"
"3343","ENSG00000244468"
"3344","ENSG00000240541"
"3345","ENSG00000243885"
"3346","ENSG00000241985"
"3347","ENSG00000241313"
"3348","ENSG00000242791"
"3349","ENSG00000243944"
"3350","ENSG00000243321"
"3351","ENSG00000241048"
"3352","ENSG00000244541"
"3353","ENSG00000243550"
"3354","ENSG00000286501"
"3355","ENSG00000240137"
"3356","ENSG00000287688"
"3357","ENSG00000244265"
"3358","ENSG00000239265"
"3359","ENSG00000243273"
"3360","ENSG00000286273"
"3361","ENSG00000241151"
"3362","ENSG00000242908"
"3363","ENSG00000239941"
"3364","ENSG00000229619"
"3365","ENSG00000243305"
"3366","ENSG00000244545"
"3367","ENSG00000287706"
"3368","ENSG00000244268"
"3369","ENSG00000241220"
"3370","ENSG00000241912"
"3371","ENSG00000238755"
"3372","ENSG00000237787"
"3373","ENSG00000243486"
"3374","ENSG00000243069"
"3375","ENSG00000279305"
"3376","ENSG00000243861"
"3377","ENSG00000243969"
"3378","ENSG00000243953"
"3379","ENSG00000240666"
"3380","ENSG00000241336"
"3381","ENSG00000242790"
"3382","ENSG00000239508"
"3383","ENSG00000242925"
"3384","ENSG00000214919"
"3385","ENSG00000286585"
"3386","ENSG00000288032"
"3387","ENSG00000287916"
"3388","ENSG00000240596"
"3389","ENSG00000242370"
"3390","ENSG00000272990"
"3391","ENSG00000243926"
"3392","ENSG00000240875"
"3393","ENSG00000243629"
"3394","ENSG00000241544"
"3395","ENSG00000241135"
"3396","ENSG00000241770"
"3397","ENSG00000243176"
"3398","ENSG00000286361"
"3399","ENSG00000286892"
"3400","ENSG00000242536"
"3401","ENSG00000239716"
"3402","ENSG00000243150"
"3403","ENSG00000272087"
"3404","ENSG00000272440"
"3405","ENSG00000240207"
"3406","ENSG00000271778"
"3407","ENSG00000272247"
"3408","ENSG00000279311"
"3409","ENSG00000286913"
"3410","ENSG00000241211"
"3411","ENSG00000244040"
"3412","ENSG00000242107"
"3413","ENSG00000260572"
"3414","ENSG00000240567"
"3415","ENSG00000269888"
"3416","ENSG00000288087"
"3417","ENSG00000240354"
"3418","ENSG00000241168"
"3419","ENSG00000241369"
"3420","ENSG00000240792"
"3421","ENSG00000241636"
"3422","ENSG00000241767"
"3423","ENSG00000239205"
"3424","ENSG00000244128"
"3425","ENSG00000244321"
"3426","ENSG00000240033"
"3427","ENSG00000241669"
"3428","ENSG00000287319"
"3429","ENSG00000244706"
"3430","ENSG00000286994"
"3431","ENSG00000241882"
"3432","ENSG00000242268"
"3433","ENSG00000272797"
"3434","ENSG00000273177"
"3435","ENSG00000241383"
"3436","ENSG00000241479"
"3437","ENSG00000242795"
"3438","ENSG00000270141"
"3439","ENSG00000269889"
"3440","ENSG00000269984"
"3441","ENSG00000270135"
"3442","ENSG00000270096"
"3443","ENSG00000239219"
"3444","ENSG00000240373"
"3445","ENSG00000239628"
"3446","ENSG00000242578"
"3447","ENSG00000285051"
"3448","ENSG00000244738"
"3449","ENSG00000286695"
"3450","ENSG00000239739"
"3451","ENSG00000286856"
"3452","ENSG00000240497"
"3453","ENSG00000279673"
"3454","ENSG00000234717"
"3455","ENSG00000235943"
"3456","ENSG00000287899"
"3457","ENSG00000279862"
"3458","ENSG00000223387"
"3459","ENSG00000287012"
"3460","ENSG00000237473"
"3461","ENSG00000228213"
"3462","ENSG00000230292"
"3463","ENSG00000226779"
"3464","ENSG00000288104"
"3465","ENSG00000225552"
"3466","ENSG00000260217"
"3467","ENSG00000223715"
"3468","ENSG00000228308"
"3469","ENSG00000231310"
"3470","ENSG00000203645"
"3471","ENSG00000226782"
"3472","ENSG00000228221"
"3473","ENSG00000236385"
"3474","ENSG00000228561"
"3475","ENSG00000231574"
"3476","ENSG00000225790"
"3477","ENSG00000270321"
"3478","ENSG00000286003"
"3479","ENSG00000223930"
"3480","ENSG00000223941"
"3481","ENSG00000237978"
"3482","ENSG00000229102"
"3483","ENSG00000260743"
"3484","ENSG00000242539"
"3485","ENSG00000272699"
"3486","ENSG00000272910"
"3487","ENSG00000272660"
"3488","ENSG00000270178"
"3489","ENSG00000243799"
"3490","ENSG00000244302"
"3491","ENSG00000287645"
"3492","ENSG00000241696"
"3493","ENSG00000239774"
"3494","ENSG00000145075"
"3495","ENSG00000243187"
"3496","ENSG00000285336"
"3497","ENSG00000242808"
"3498","ENSG00000241231"
"3499","ENSG00000239381"
"3500","ENSG00000242512"
"3501","ENSG00000286453"
"3502","ENSG00000240478"
"3503","ENSG00000287605"
"3504","ENSG00000242012"
"3505","ENSG00000241098"
"3506","ENSG00000244247"
"3507","ENSG00000287941"
"3508","ENSG00000238837"
"3509","ENSG00000260377"
"3510","ENSG00000240063"
"3511","ENSG00000273261"
"3512","ENSG00000243368"
"3513","ENSG00000242522"
"3514","ENSG00000233885"
"3515","ENSG00000223882"
"3516","ENSG00000238020"
"3517","ENSG00000273181"
"3518","ENSG00000272721"
"3519","ENSG00000224153"
"3520","ENSG00000227509"
"3521","ENSG00000230215"
"3522","ENSG00000272970"
"3523","ENSG00000229433"
"3524","ENSG00000273403"
"3525","ENSG00000272922"
"3526","ENSG00000223358"
"3527","ENSG00000286086"
"3528","ENSG00000163915"
"3529","ENSG00000234197"
"3530","ENSG00000234548"
"3531","ENSG00000224406"
"3532","ENSG00000226859"
"3533","ENSG00000197099"
"3534","ENSG00000263826"
"3535","ENSG00000231724"
"3536","ENSG00000232233"
"3537","ENSG00000226482"
"3538","ENSG00000198491"
"3539","ENSG00000283175"
"3540","ENSG00000280270"
"3541","ENSG00000228952"
"3542","ENSG00000228804"
"3543","ENSG00000224049"
"3544","ENSG00000236864"
"3545","ENSG00000224187"
"3546","ENSG00000225058"
"3547","ENSG00000236412"
"3548","ENSG00000234238"
"3549","ENSG00000270959"
"3550","ENSG00000279891"
"3551","ENSG00000224563"
"3552","ENSG00000234076"
"3553","ENSG00000230115"
"3554","ENSG00000225764"
"3555","ENSG00000273370"
"3556","ENSG00000228730"
"3557","ENSG00000233308"
"3558","ENSG00000223812"
"3559","ENSG00000232353"
"3560","ENSG00000287178"
"3561","ENSG00000231383"
"3562","ENSG00000230126"
"3563","ENSG00000226709"
"3564","ENSG00000232130"
"3565","ENSG00000236508"
"3566","ENSG00000225473"
"3567","ENSG00000224855"
"3568","ENSG00000286624"
"3569","ENSG00000287206"
"3570","ENSG00000229155"
"3571","ENSG00000214146"
"3572","ENSG00000238043"
"3573","ENSG00000230102"
"3574","ENSG00000276407"
"3575","ENSG00000229964"
"3576","ENSG00000232874"
"3577","ENSG00000225742"
"3578","ENSG00000238097"
"3579","ENSG00000228271"
"3580","ENSG00000214145"
"3581","ENSG00000286317"
"3582","ENSG00000233058"
"3583","ENSG00000244675"
"3584","ENSG00000231770"
"3585","ENSG00000229334"
"3586","ENSG00000272707"
"3587","ENSG00000233987"
"3588","ENSG00000287073"
"3589","ENSG00000237222"
"3590","ENSG00000230401"
"3591","ENSG00000238031"
"3592","ENSG00000233303"
"3593","ENSG00000230266"
"3594","ENSG00000287005"
"3595","ENSG00000229325"
"3596","ENSG00000223711"
"3597","ENSG00000229178"
"3598","ENSG00000242086"
"3599","ENSG00000223783"
"3600","ENSG00000286004"
"3601","ENSG00000224614"
"3602","ENSG00000286168"
"3603","ENSG00000224652"
"3604","ENSG00000228028"
"3605","ENSG00000235897"
"3606","ENSG00000225822"
"3607","ENSG00000273013"
"3608","ENSG00000286661"
"3609","ENSG00000232065"
"3610","ENSG00000230732"
"3611","ENSG00000225578"
"3612","ENSG00000286017"
"3613","ENSG00000228109"
"3614","ENSG00000227375"
"3615","ENSG00000286870"
"3616","ENSG00000235126"
"3617","ENSG00000229912"
"3618","ENSG00000237167"
"3619","ENSG00000272989"
"3620","ENSG00000273308"
"3621","ENSG00000286909"
"3622","ENSG00000236833"
"3623","ENSG00000287286"
"3624","ENSG00000273375"
"3625","ENSG00000234136"
"3626","ENSG00000286755"
"3627","ENSG00000232832"
"3628","ENSG00000275426"
"3629","ENSG00000286705"
"3630","ENSG00000281016"
"3631","ENSG00000272885"
"3632","ENSG00000283183"
"3633","ENSG00000242686"
"3634","ENSG00000272927"
"3635","ENSG00000248416"
"3636","ENSG00000272588"
"3637","ENSG00000249592"
"3638","ENSG00000233799"
"3639","ENSG00000260262"
"3640","ENSG00000286205"
"3641","ENSG00000250259"
"3642","ENSG00000251652"
"3643","ENSG00000227189"
"3644","ENSG00000273179"
"3645","ENSG00000280927"
"3646","ENSG00000196810"
"3647","ENSG00000254094"
"3648","ENSG00000253399"
"3649","ENSG00000272783"
"3650","ENSG00000244459"
"3651","ENSG00000270195"
"3652","ENSG00000250623"
"3653","ENSG00000251148"
"3654","ENSG00000248399"
"3655","ENSG00000287099"
"3656","ENSG00000249673"
"3657","ENSG00000251075"
"3658","ENSG00000286900"
"3659","ENSG00000270090"
"3660","ENSG00000216560"
"3661","ENSG00000250681"
"3662","ENSG00000250632"
"3663","ENSG00000250986"
"3664","ENSG00000253917"
"3665","ENSG00000248516"
"3666","ENSG00000248221"
"3667","ENSG00000247708"
"3668","ENSG00000280310"
"3669","ENSG00000273396"
"3670","ENSG00000082929"
"3671","ENSG00000287786"
"3672","ENSG00000251408"
"3673","ENSG00000286176"
"3674","ENSG00000251580"
"3675","ENSG00000246526"
"3676","ENSG00000279859"
"3677","ENSG00000282742"
"3678","ENSG00000287331"
"3679","ENSG00000287104"
"3680","ENSG00000187904"
"3681","ENSG00000245748"
"3682","ENSG00000245468"
"3683","ENSG00000272620"
"3684","ENSG00000287164"
"3685","ENSG00000228919"
"3686","ENSG00000273267"
"3687","ENSG00000251460"
"3688","ENSG00000249145"
"3689","ENSG00000251615"
"3690","ENSG00000251186"
"3691","ENSG00000205959"
"3692","ENSG00000250915"
"3693","ENSG00000258507"
"3694","ENSG00000288075"
"3695","ENSG00000287972"
"3696","ENSG00000287117"
"3697","ENSG00000249219"
"3698","ENSG00000250413"
"3699","ENSG00000261490"
"3700","ENSG00000287154"
"3701","ENSG00000249334"
"3702","ENSG00000283083"
"3703","ENSG00000287778"
"3704","ENSG00000251152"
"3705","ENSG00000249631"
"3706","ENSG00000248300"
"3707","ENSG00000248262"
"3708","ENSG00000251210"
"3709","ENSG00000250371"
"3710","ENSG00000250098"
"3711","ENSG00000286297"
"3712","ENSG00000281202"
"3713","ENSG00000246095"
"3714","ENSG00000250634"
"3715","ENSG00000250497"
"3716","ENSG00000251679"
"3717","ENSG00000249988"
"3718","ENSG00000287360"
"3719","ENSG00000251412"
"3720","ENSG00000248425"
"3721","ENSG00000248360"
"3722","ENSG00000247624"
"3723","ENSG00000249252"
"3724","ENSG00000251379"
"3725","ENSG00000273133"
"3726","ENSG00000286280"
"3727","ENSG00000249234"
"3728","ENSG00000263327"
"3729","ENSG00000286888"
"3730","ENSG00000248138"
"3731","ENSG00000287081"
"3732","ENSG00000249998"
"3733","ENSG00000250819"
"3734","ENSG00000249502"
"3735","ENSG00000286046"
"3736","ENSG00000251048"
"3737","ENSG00000279918"
"3738","ENSG00000248238"
"3739","ENSG00000279379"
"3740","ENSG00000248515"
"3741","ENSG00000249441"
"3742","ENSG00000248228"
"3743","ENSG00000272995"
"3744","ENSG00000250243"
"3745","ENSG00000286318"
"3746","ENSG00000250092"
"3747","ENSG00000248343"
"3748","ENSG00000280650"
"3749","ENSG00000250039"
"3750","ENSG00000248837"
"3751","ENSG00000249547"
"3752","ENSG00000250137"
"3753","ENSG00000251292"
"3754","ENSG00000249453"
"3755","ENSG00000261121"
"3756","ENSG00000281501"
"3757","ENSG00000271172"
"3758","ENSG00000248545"
"3759","ENSG00000250541"
"3760","ENSG00000251009"
"3761","ENSG00000283314"
"3762","ENSG00000240005"
"3763","ENSG00000251080"
"3764","ENSG00000205830"
"3765","ENSG00000249699"
"3766","ENSG00000251325"
"3767","ENSG00000287389"
"3768","ENSG00000251410"
"3769","ENSG00000286321"
"3770","ENSG00000250038"
"3771","ENSG00000250064"
"3772","ENSG00000286141"
"3773","ENSG00000250190"
"3774","ENSG00000249228"
"3775","ENSG00000248176"
"3776","ENSG00000248338"
"3777","ENSG00000286596"
"3778","ENSG00000249678"
"3779","ENSG00000251182"
"3780","ENSG00000251434"
"3781","ENSG00000249882"
"3782","ENSG00000251129"
"3783","ENSG00000286212"
"3784","ENSG00000251329"
"3785","ENSG00000286784"
"3786","ENSG00000287968"
"3787","ENSG00000248417"
"3788","ENSG00000288321"
"3789","ENSG00000250954"
"3790","ENSG00000250723"
"3791","ENSG00000248685"
"3792","ENSG00000287320"
"3793","ENSG00000250597"
"3794","ENSG00000247193"
"3795","ENSG00000251438"
"3796","ENSG00000248215"
"3797","ENSG00000287416"
"3798","ENSG00000261761"
"3799","ENSG00000247810"
"3800","ENSG00000288073"
"3801","ENSG00000248936"
"3802","ENSG00000279386"
"3803","ENSG00000287659"
"3804","ENSG00000251642"
"3805","ENSG00000248227"
"3806","ENSG00000280015"
"3807","ENSG00000249534"
"3808","ENSG00000249667"
"3809","ENSG00000251635"
"3810","ENSG00000231160"
"3811","ENSG00000271958"
"3812","ENSG00000249207"
"3813","ENSG00000249685"
"3814","ENSG00000249348"
"3815","ENSG00000287262"
"3816","ENSG00000286349"
"3817","ENSG00000255458"
"3818","ENSG00000260296"
"3819","ENSG00000286089"
"3820","ENSG00000250338"
"3821","ENSG00000249241"
"3822","ENSG00000250893"
"3823","ENSG00000287182"
"3824","ENSG00000250906"
"3825","ENSG00000251173"
"3826","ENSG00000287762"
"3827","ENSG00000249216"
"3828","ENSG00000250467"
"3829","ENSG00000249122"
"3830","ENSG00000245870"
"3831","ENSG00000249771"
"3832","ENSG00000272862"
"3833","ENSG00000285454"
"3834","ENSG00000250781"
"3835","ENSG00000260519"
"3836","ENSG00000251517"
"3837","ENSG00000248939"
"3838","ENSG00000250657"
"3839","ENSG00000248143"
"3840","ENSG00000286891"
"3841","ENSG00000250863"
"3842","ENSG00000251350"
"3843","ENSG00000273369"
"3844","ENSG00000272936"
"3845","ENSG00000248744"
"3846","ENSG00000260878"
"3847","ENSG00000249330"
"3848","ENSG00000260918"
"3849","ENSG00000282904"
"3850","ENSG00000286294"
"3851","ENSG00000248254"
"3852","ENSG00000282917"
"3853","ENSG00000259959"
"3854","ENSG00000248256"
"3855","ENSG00000280043"
"3856","ENSG00000272576"
"3857","ENSG00000251040"
"3858","ENSG00000287999"
"3859","ENSG00000248866"
"3860","ENSG00000260120"
"3861","ENSG00000250302"
"3862","ENSG00000226950"
"3863","ENSG00000286161"
"3864","ENSG00000248115"
"3865","ENSG00000250930"
"3866","ENSG00000248494"
"3867","ENSG00000249341"
"3868","ENSG00000249706"
"3869","ENSG00000272650"
